week,port,region,shipping_mode,avg_wait_days,disruption_index,freight_rate_usd,fuel_price_usd,backlog_teu,on_time_pct
2019-06-30,Colombo,Asia,ro-ro,2.13,35.47,2741.14,2.57,26313,75.1
2020-03-15,Los Angeles,South America,bulk,5.84,38.91,2765.25,1.34,27635,66.65
2015-10-18,Hamburg,Middle East,bulk,0.2,32.17,2503.32,2.56,11208,79.95
2022-10-16,Los Angeles,Middle East,container,5.56,15.85,1869.52,2.26,19059,74.12
2016-06-26,Shanghai,South America,ro-ro,4.99,11.8,2252.3,2.9,9695,76.48
2015-04-26,Manzanillo,Africa,tanker,3.88,30.73,3415.71,3.46,13818,73.02
2016-01-03,Santos,South America,bulk,2.9,45.34,2693.11,2.53,27511,70.6
2020-08-23,Savannah,Europe,ro-ro,4.36,2.57,1919.57,2.49,9587,80.51
2021-06-13,Rotterdam,South America,bulk,8.44,10.83,1368.13,2.34,17652,69.87
2015-04-12,Felixstowe,North America,tanker,4.11,22.26,2596.13,2.14,7773,75.1
2019-10-27,Santos,North America,container,7.63,29.16,2554.22,1.61,15308,65.99
2017-07-16,Shanghai,Europe,tanker,6.71,24.62,1764.26,2.82,16184,69.19
2020-01-19,Felixstowe,Europe,ro-ro,3.93,17.44,2056.63,1.86,13565,76.91
2018-12-30,Rotterdam,Asia,container,0.2,15.82,2065.29,1.03,16118,84.85
2020-08-30,Ningbo,South America,container,5.32,24.56,2593.83,2.81,10290,71.99
2016-07-03,Houston,North America,container,2.57,40.74,3597.53,2.84,32573,72.64
2019-09-15,New York/New Jersey,Asia,bulk,2.94,19.24,3181.53,2.03,21098,78.35
2017-03-26,Valencia,Asia,container,1.98,20.55,2419.76,2.77,18430,79.88
2024-10-27,Durban,Middle East,container,0.92,9.37,2418.89,2.16,17974,85.35
2024-06-09,Tanjung Priok,Asia,container,4.31,8.04,1614.16,3.91,19189,78.97
2021-12-26,New York/New Jersey,Asia,bulk,3.45,30.25,2848.25,3.11,22116,74.02
2022-08-14,Antwerp,South America,tanker,3.04,54.21,2482.95,2.45,19541,67.66
2015-05-10,Tanjung Priok,North America,container,1.86,8.42,2829.91,2.63,4351,83.75
2018-03-11,Houston,Asia,bulk,1.84,16.85,1912.99,3.07,17846,81.26
2018-10-21,Santos,Africa,tanker,0.2,16.35,3392.5,1.95,9655,84.7
2015-08-02,Singapore,Middle East,ro-ro,5.36,21.2,2134.15,2.21,12258,72.92
2017-01-15,Manzanillo,Middle East,bulk,5.55,17.88,1549.94,2.87,7686,73.54
2018-04-15,Antwerp,South America,ro-ro,2.19,38.0,3209.05,2.99,23518,74.22
2016-04-24,Hamburg,Africa,ro-ro,3.22,17.48,1582.77,2.07,10931,78.32
2023-12-24,Jebel Ali,Asia,tanker,5.61,37.13,2722.46,2.7,23303,67.64
2018-11-25,Long Beach,North America,ro-ro,0.2,21.74,2340.53,1.97,7473,83.08
2018-09-09,Los Angeles,South America,tanker,5.47,13.15,410.23,2.21,18369,75.12
2015-05-03,Busan,Africa,tanker,7.81,31.76,1045.02,3.6,19140,64.85
2023-02-26,Los Angeles,Asia,ro-ro,3.72,22.76,2390.09,2.87,14892,75.73
2016-09-04,Houston,North America,container,0.2,34.04,1667.05,1.52,22195,79.39
2017-09-03,Santos,Middle East,tanker,6.99,48.08,2884.47,2.57,21468,61.6
2017-05-07,Tanjung Priok,North America,tanker,3.37,40.08,2484.68,2.25,21668,71.24
2019-10-27,Ningbo,South America,ro-ro,1.65,8.45,1655.86,3.29,13661,84.16
2020-10-04,Long Beach,North America,container,3.62,3.93,2294.3,2.16,11702,81.58
2020-11-22,Houston,Africa,tanker,3.55,24.86,2713.58,3.27,21751,75.44
2022-06-12,Houston,Asia,tanker,5.93,27.11,2542.11,2.44,20083,70.01
2023-01-29,New York/New Jersey,South America,tanker,4.81,32.71,1310.79,1.82,21910,70.57
2016-06-19,Santos,Asia,tanker,4.04,24.54,1726.19,2.41,14670,74.56
2022-12-25,Los Angeles,North America,tanker,4.88,19.52,2282.92,3.94,15171,74.38
2021-06-06,Rotterdam,Africa,container,2.57,40.44,1443.82,2.39,17907,72.73
2017-09-10,Manzanillo,South America,container,0.2,4.77,2162.73,2.57,12871,88.17
2022-02-13,Savannah,North America,tanker,1.73,20.35,1955.62,2.25,13339,80.44
2021-07-18,Singapore,North America,bulk,5.53,39.46,2875.68,3.23,18871,67.1
2019-03-03,Colombo,North America,bulk,5.21,12.23,1688.27,2.2,12613,75.91
2015-12-20,Shanghai,Asia,container,0.2,30.2,2088.63,2.25,19304,80.54
2020-11-01,Durban,Africa,tanker,1.74,23.29,1452.38,1.55,15518,79.53
2016-12-18,Jebel Ali,North America,tanker,4.87,54.11,2352.85,3.53,20808,64.03
2023-04-02,New York/New Jersey,Africa,tanker,2.25,28.31,3095.3,2.73,25744,77.01
2020-04-12,Long Beach,Europe,container,5.41,46.92,1784.71,1.31,16929,65.1
2016-11-06,Colombo,North America,container,3.11,58.21,2363.88,2.38,31642,66.32
2024-05-12,Long Beach,Middle East,tanker,0.2,13.62,1940.33,2.41,22081,85.51
2022-12-18,Durban,North America,tanker,3.92,31.07,1832.87,1.81,16729,72.84
2018-02-11,Colombo,South America,bulk,4.9,18.67,1689.88,2.5,16150,74.6
2016-08-07,Singapore,Europe,bulk,1.93,57.87,2847.17,1.41,23318,68.78
2017-01-15,Los Angeles,Middle East,bulk,6.57,23.08,1390.47,1.54,17767,69.94
2017-06-25,Rotterdam,Africa,bulk,2.14,17.92,2074.83,2.93,20803,80.34
2023-01-01,Los Angeles,Africa,tanker,3.24,64.47,2153.6,0.8,23264,64.18
2018-09-09,Santos,South America,bulk,5.96,42.13,2103.91,1.97,17067,65.44
2016-02-28,Felixstowe,Europe,ro-ro,4.96,16.94,1551.84,2.44,7126,75.0
2018-10-14,Manzanillo,Asia,tanker,7.49,21.03,1801.82,1.6,16715,68.71
2017-09-03,Jebel Ali,South America,ro-ro,2.41,58.84,1906.06,2.46,30792,67.53
2020-08-23,Shanghai,Europe,container,2.88,16.84,2857.42,2.32,25481,79.19
2023-04-02,Shanghai,Africa,ro-ro,0.2,16.85,2636.1,2.54,11994,84.54
2015-01-11,Savannah,Middle East,bulk,1.25,6.17,1013.91,2.66,13021,85.65
2019-12-22,Houston,South America,bulk,2.27,17.82,2323.2,3.12,14344,80.11
2017-05-07,Hamburg,Europe,container,4.66,10.87,2630.8,2.02,17703,77.42
2019-07-14,Hamburg,Africa,container,5.22,25.96,672.46,1.9,10503,71.77
2016-05-29,Jebel Ali,Europe,bulk,6.95,34.07,2585.29,2.84,20331,65.88
2020-06-07,Savannah,South America,container,2.07,40.74,1594.78,3.28,17905,73.64
2019-02-17,Savannah,Africa,container,0.74,14.15,1865.39,3.0,21803,84.28
2023-02-12,Savannah,Asia,bulk,0.4,32.21,1373.53,2.88,7031,79.54
2023-10-08,Houston,Europe,container,2.05,41.94,1824.67,1.98,23306,73.32
2022-03-27,Singapore,Middle East,ro-ro,5.31,17.76,1941.66,2.02,7768,74.05
2020-05-24,Valencia,Africa,bulk,3.93,41.3,752.59,2.13,15792,69.75
2017-11-12,Antwerp,Middle East,tanker,7.06,39.05,2327.96,1.92,17516,64.16
2018-09-09,Hamburg,Middle East,ro-ro,5.03,14.58,1855.15,2.06,7154,75.57
2020-05-17,Felixstowe,North America,tanker,3.76,19.14,2644.4,2.29,17905,76.74
2015-01-25,Felixstowe,Middle East,bulk,3.74,31.7,2249.8,2.95,18982,73.01
2016-03-13,Long Beach,Africa,ro-ro,5.73,4.87,2307.87,3.18,7849,77.08
2020-09-06,Antwerp,Middle East,container,2.56,35.85,1479.93,1.81,10805,74.12
2020-08-23,Houston,Asia,tanker,2.8,39.65,1381.2,3.09,21766,72.51
2018-06-24,Felixstowe,North America,ro-ro,5.95,12.34,2192.68,2.12,15605,74.4
2016-04-10,Colombo,Middle East,tanker,6.0,33.91,2202.13,2.35,16943,67.83
2020-12-13,Hamburg,Middle East,bulk,5.19,27.89,2333.13,2.06,18388,71.25
2020-05-31,Santos,Middle East,tanker,6.32,34.9,2205.21,2.94,15776,66.89
2018-02-25,Santos,Europe,ro-ro,0.58,34.36,1798.94,2.82,8999,78.53
2017-08-13,Los Angeles,Europe,ro-ro,4.18,42.63,2822.7,2.51,27989,68.85
2022-07-17,Hamburg,South America,bulk,0.44,17.4,2263.89,2.01,5965,83.9
2017-02-26,Shanghai,Africa,tanker,1.98,55.05,2570.8,1.6,27100,69.53
2019-12-29,Savannah,Asia,tanker,3.3,63.45,3712.93,2.84,18263,64.37
2022-12-04,Los Angeles,North America,container,6.31,43.59,3359.66,3.07,25066,64.3
2019-09-29,Ningbo,Asia,bulk,4.62,45.5,1257.21,2.86,23062,67.11
2018-08-05,Santos,South America,container,0.69,2.73,2180.5,1.95,15982,87.8
2017-12-03,Los Angeles,Asia,ro-ro,4.89,20.96,1000.96,2.12,19915,73.93
2021-09-12,Los Angeles,Middle East,bulk,4.2,22.05,1908.92,2.76,17687,74.98
2018-09-02,Savannah,Africa,tanker,0.2,17.35,1569.55,2.66,20659,84.4
2023-05-07,Shanghai,Africa,tanker,1.46,37.22,2470.88,3.18,14788,75.91
2018-12-02,Jebel Ali,Africa,tanker,7.76,43.11,2255.41,2.29,14194,61.55
2016-11-20,Jebel Ali,Middle East,bulk,0.2,15.96,2087.83,2.13,13505,84.81
2019-10-20,Singapore,North America,tanker,5.61,6.68,2096.19,2.71,17943,76.78
2022-01-02,Santos,Europe,tanker,0.51,37.68,1433.2,1.77,24726,77.68
2024-09-01,Hamburg,Middle East,container,3.36,6.32,2221.91,1.63,22562,81.38
2016-07-03,Savannah,South America,bulk,1.63,23.5,3623.05,1.95,17282,79.69
2019-07-14,Felixstowe,North America,bulk,3.26,33.63,1460.21,2.12,10397,73.39
2024-03-03,Felixstowe,South America,container,3.11,36.24,2016.07,2.59,18218,72.91
2017-01-08,Durban,Middle East,bulk,3.75,17.39,1877.44,2.88,18203,77.28
2019-05-05,Antwerp,Europe,tanker,3.15,3.84,2155.27,2.79,14133,82.55
2016-11-27,Long Beach,Asia,container,5.82,17.67,2322.84,2.88,8936,73.06
2023-01-08,Savannah,Asia,ro-ro,3.27,15.81,2714.87,2.7,14793,78.72
2019-02-10,New York/New Jersey,Asia,bulk,3.06,37.35,2159.6,2.09,24939,72.68
2017-04-30,New York/New Jersey,Asia,bulk,4.07,6.22,1460.75,2.41,20786,79.99
2015-11-15,Santos,Africa,tanker,1.29,37.98,2302.18,2.14,17120,76.03
2018-04-15,Los Angeles,Middle East,bulk,0.2,26.21,1920.78,1.31,20899,81.74
2023-01-29,Singapore,North America,container,5.48,38.01,1369.41,2.58,17800,67.64
2024-11-17,Colombo,Europe,tanker,6.6,39.77,2567.78,2.53,17930,64.87
2015-01-04,Felixstowe,Africa,tanker,4.42,55.26,2910.57,1.93,26737,64.58
2022-01-02,Valencia,South America,bulk,4.5,20.24,2597.37,1.77,12383,74.93
2015-07-12,Savannah,Africa,container,6.45,33.28,2279.57,2.17,21461,67.12
2020-05-24,Antwerp,Europe,bulk,3.45,39.77,1511.13,2.86,18448,71.17
2019-08-04,Long Beach,Africa,bulk,1.7,28.07,1666.49,2.54,23087,78.18
2018-11-04,Antwerp,Europe,bulk,3.2,20.15,782.42,1.6,9957,77.55
2020-10-18,Valencia,North America,ro-ro,2.41,54.92,2556.63,2.09,27842,68.7
2019-06-09,Tanjung Priok,Europe,container,5.03,56.63,2460.67,2.05,22038,62.95
2017-04-23,Antwerp,Asia,tanker,2.85,31.18,1504.3,1.6,11992,74.95
2023-06-25,Houston,Africa,container,8.82,49.29,3238.09,1.97,19873,57.57
2018-02-11,Santos,Middle East,container,4.21,25.97,3277.68,1.99,20615,73.79
2018-05-13,Busan,North America,bulk,4.48,33.99,1843.57,2.16,13736,70.84
2023-04-02,Savannah,North America,bulk,2.7,34.73,2720.48,2.86,13547,74.18
2019-02-24,New York/New Jersey,Europe,ro-ro,1.81,41.53,1882.97,2.45,24509,73.92
2017-02-19,Felixstowe,Europe,bulk,3.39,41.93,2097.33,1.15,21192,70.64
2020-03-22,Manzanillo,Africa,tanker,3.03,42.28,2565.41,2.06,20294,71.26
2023-11-19,Rotterdam,South America,bulk,6.13,14.66,1356.27,3.08,18772,73.34
2023-10-22,Felixstowe,Europe,ro-ro,5.17,59.31,3089.14,2.73,23507,61.87
2020-06-21,Singapore,Asia,bulk,5.03,28.97,581.1,2.22,24573,71.25
2015-05-24,Antwerp,Middle East,tanker,3.91,17.09,2264.56,3.37,19685,77.05
2022-05-15,Durban,Middle East,container,4.63,56.17,2024.93,2.49,30809,63.89
2017-04-09,Houston,North America,bulk,1.62,53.44,2397.29,2.03,26671,70.73
2017-03-19,Durban,Middle East,ro-ro,6.38,25.16,2847.99,3.23,13898,69.69
2017-08-27,Long Beach,South America,bulk,0.2,21.37,2976.27,1.28,12529,83.19
2019-07-21,Houston,Europe,container,1.46,31.59,2080.26,1.8,25365,77.6
2024-12-22,Tanjung Priok,South America,container,5.18,12.86,2027.34,2.17,8609,75.78
2019-09-29,Durban,South America,container,3.83,32.47,1895.88,2.74,22530,72.6
2021-08-29,Manzanillo,South America,container,0.2,38.9,2616.53,1.03,19939,77.93
2020-02-02,Shanghai,Asia,bulk,4.36,7.49,1599.48,3.04,19974,79.03
2018-07-01,Long Beach,Middle East,ro-ro,7.51,16.94,1670.56,2.69,19892,69.9
2019-01-13,Houston,Europe,container,6.05,12.5,1999.87,1.9,5615,74.15
2017-11-26,Tanjung Priok,Middle East,container,3.44,66.87,2377.01,2.81,16256,63.06
2023-04-16,Durban,North America,tanker,3.07,13.57,1442.85,2.36,25849,79.79
2024-01-14,Rotterdam,Africa,tanker,5.02,36.34,2485.51,2.9,20240,69.06
2021-08-15,Los Angeles,North America,container,4.54,36.83,1169.9,2.45,30270,69.87
2015-07-12,Los Angeles,Africa,container,4.76,23.6,2500.94,1.91,24162,73.4
2016-08-21,Singapore,Europe,container,6.89,61.1,2786.42,2.05,14278,57.89
2016-08-14,Antwerp,Middle East,container,2.86,3.64,2591.56,3.58,12099,83.19
2023-08-13,Durban,Africa,tanker,1.5,8.25,1495.61,2.14,12948,84.52
2016-02-14,Tanjung Priok,North America,bulk,1.05,24.29,1259.18,2.81,27609,80.61
2021-12-05,Singapore,Middle East,container,3.38,24.68,1081.95,2.61,18989,75.84
2024-11-24,Ningbo,Asia,tanker,3.63,37.14,2482.93,2.42,17381,71.6
2018-02-18,New York/New Jersey,South America,bulk,1.65,10.51,2675.35,2.23,22294,83.55
2024-05-12,Ningbo,Middle East,container,2.84,41.32,2343.62,3.35,25875,71.92
2017-12-17,Rotterdam,Asia,container,4.77,46.16,1713.1,3.27,18605,66.61
2021-02-28,Jebel Ali,Middle East,container,0.2,27.87,1538.43,3.53,14155,81.24
2024-12-15,Felixstowe,Middle East,container,6.33,28.65,1638.28,2.49,13668,68.74
2015-11-15,Tanjung Priok,North America,container,0.26,19.15,2460.01,2.35,16260,83.74
2020-02-16,Hamburg,Middle East,tanker,3.61,20.0,1892.46,2.62,19789,76.78
2021-09-12,New York/New Jersey,Asia,tanker,5.11,21.6,2773.04,1.91,8714,73.3
2017-12-10,Jebel Ali,Middle East,container,4.75,31.57,2775.57,1.97,21014,71.03
2019-08-18,Felixstowe,Europe,tanker,6.3,17.9,2075.2,2.54,15260,72.03
2019-06-23,Singapore,Asia,container,3.11,24.88,2615.43,2.51,18409,76.32
2022-03-06,Ningbo,Europe,ro-ro,5.83,26.44,1974.33,2.38,21372,70.41
2015-10-25,Durban,Africa,container,5.98,2.74,1651.89,2.8,13410,77.22
2024-03-24,Long Beach,Middle East,bulk,5.28,25.95,2831.09,2.35,9676,71.66
2019-09-22,Felixstowe,South America,ro-ro,4.57,12.67,1196.75,2.87,18302,77.06
2021-12-19,Los Angeles,South America,bulk,4.71,21.96,2194.37,2.16,16105,73.99
2017-06-18,New York/New Jersey,North America,tanker,0.2,30.59,2235.46,2.41,12441,80.42
2015-12-06,Savannah,Middle East,tanker,3.87,12.32,2246.44,1.91,13899,78.56
2017-06-11,Durban,South America,container,4.23,10.74,1586.07,2.77,12230,78.32
2020-02-16,Shanghai,Africa,bulk,2.51,11.65,1362.39,2.77,15319,81.48
2024-04-21,Santos,Europe,bulk,3.17,40.45,2367.37,1.98,23263,71.52
2022-06-05,Antwerp,South America,container,5.37,21.78,1604.88,1.64,16903,72.73
2022-11-06,Shanghai,Europe,bulk,5.07,18.45,2439.74,1.29,21741,74.32
2016-04-17,Houston,Africa,ro-ro,2.84,24.59,1563.84,2.37,13785,76.94
2020-10-18,Rotterdam,South America,tanker,4.17,25.94,2566.67,3.84,14992,73.88
2023-01-01,Ningbo,Europe,container,2.07,27.0,3454.78,2.4,29405,77.76
2019-10-06,Felixstowe,Africa,bulk,5.12,42.94,2750.45,2.43,18534,66.88
2022-03-27,Manzanillo,Middle East,bulk,6.38,4.15,1649.55,2.4,9491,75.99
2017-01-15,Ningbo,Asia,container,3.81,10.63,1734.08,2.42,23201,79.19
2024-01-28,Long Beach,Middle East,tanker,8.73,29.64,1724.79,2.6,23607,63.65
2022-08-28,Rotterdam,Asia,tanker,4.3,17.22,1706.5,1.62,21514,76.23
2020-09-13,Long Beach,Europe,ro-ro,0.2,32.86,1752.06,2.2,10990,79.74
2019-06-30,Busan,Asia,bulk,0.2,16.2,2032.35,1.78,22001,84.74
2020-10-04,Antwerp,Africa,container,1.04,27.29,1747.87,1.58,18895,79.73
2016-08-28,Santos,Middle East,tanker,1.58,8.06,2026.05,2.21,11238,84.42
2023-01-29,Shanghai,Asia,container,5.64,12.59,1213.76,1.56,11441,74.94
2019-06-09,Savannah,Asia,bulk,5.46,51.62,3672.85,2.04,18449,63.59
2024-10-27,Manzanillo,Europe,tanker,1.11,60.58,3480.86,2.68,20526,69.61
2021-07-04,Houston,Middle East,container,2.47,26.04,1848.56,2.4,23755,77.25
2021-09-05,Long Beach,Asia,container,2.27,53.26,2213.26,1.86,23303,69.48
2020-09-20,Hamburg,Europe,bulk,4.31,17.23,1882.74,2.04,14929,76.21
2019-02-03,Busan,Europe,tanker,0.52,33.47,2890.21,1.76,23766,78.92
2021-03-07,Savannah,Middle East,bulk,3.52,15.05,2206.99,1.51,2374,78.44
2017-10-08,Savannah,North America,container,5.82,13.36,2362.16,2.15,9285,74.35
2023-12-03,Manzanillo,Middle East,container,1.4,12.8,1466.84,3.92,14317,83.36
2015-12-13,Tanjung Priok,Europe,bulk,7.15,40.42,2603.91,2.49,29305,63.57
2016-10-16,Antwerp,Middle East,bulk,5.16,9.8,2799.19,3.21,9672,76.74
2017-08-20,Jebel Ali,Africa,tanker,2.06,47.52,2532.73,2.93,24388,71.62
2019-06-09,Long Beach,Middle East,container,3.69,41.09,2987.0,1.21,15067,70.29
2016-07-03,New York/New Jersey,South America,ro-ro,0.2,28.68,1370.27,2.48,18354,81.0
2021-06-06,Jebel Ali,North America,ro-ro,3.34,46.67,1478.75,3.4,14299,69.32
2024-10-27,Felixstowe,South America,container,0.45,11.26,2695.46,2.37,20622,85.72
2015-03-15,Rotterdam,Europe,container,5.04,22.07,1941.89,1.54,20864,73.3
2015-08-02,Colombo,North America,tanker,4.9,7.36,2740.97,2.73,12583,77.99
2023-02-19,Savannah,South America,bulk,2.7,29.27,1602.25,1.48,22006,75.82
2015-04-05,Hamburg,Africa,ro-ro,2.8,6.55,1679.94,2.14,16738,82.44
2021-07-18,Santos,Africa,ro-ro,0.83,32.07,2402.45,2.27,18603,78.72
2020-03-08,Ningbo,South America,container,0.2,7.55,2267.79,2.68,19867,87.34
2023-02-26,Los Angeles,South America,bulk,2.89,46.88,2487.95,3.55,23610,70.16
2022-09-11,Busan,South America,tanker,7.89,37.15,2032.15,3.16,19285,63.08
2017-08-20,Long Beach,North America,tanker,0.27,43.89,3441.34,2.78,23652,76.29
2016-05-22,Savannah,South America,tanker,4.23,15.2,2106.66,2.64,15732,76.98
2017-02-19,Durban,Asia,bulk,3.16,49.86,2592.62,2.88,29795,68.72
2019-07-14,Jebel Ali,South America,ro-ro,5.7,31.88,1781.67,2.41,17961,69.04
2021-09-26,Los Angeles,South America,bulk,6.28,48.91,2940.99,2.36,32243,62.77
2023-01-01,Antwerp,Europe,bulk,2.02,30.06,2314.25,2.46,21999,76.94
2019-03-24,Tanjung Priok,South America,bulk,3.04,19.01,2030.96,1.35,11255,78.22
2016-06-12,Hamburg,Middle East,tanker,8.05,42.37,1445.09,2.61,16820,61.19
2021-08-01,Singapore,Middle East,container,3.7,27.18,2137.42,1.56,9840,74.45
2016-10-23,Shanghai,North America,tanker,1.36,53.77,2026.61,1.51,18771,71.15
2017-07-23,Manzanillo,South America,ro-ro,5.06,39.66,2783.67,2.81,19897,67.98
2015-11-01,Busan,Africa,container,2.02,17.56,2666.75,3.2,16719,80.69
2021-08-15,Hamburg,Middle East,ro-ro,2.59,33.72,2229.55,2.95,19696,74.7
2023-05-28,Felixstowe,Africa,container,0.6,9.37,1451.58,2.79,13282,85.99
2016-11-20,Savannah,Africa,bulk,3.51,38.98,3310.49,2.91,24221,71.29
2023-05-14,Los Angeles,North America,bulk,4.83,14.65,1243.43,2.82,12591,75.95
2016-01-31,Manzanillo,Europe,tanker,3.28,34.06,2022.13,2.03,11903,73.22
2022-08-28,Jebel Ali,South America,container,3.42,37.06,2885.63,1.59,17907,72.04
2015-07-12,Jebel Ali,Europe,ro-ro,1.62,10.77,3098.36,1.37,20610,83.53
2016-06-05,Singapore,Africa,bulk,2.05,29.1,1337.55,2.12,18971,77.17
2016-12-18,Rotterdam,Europe,tanker,4.75,31.61,2563.2,2.14,20672,71.02
2021-09-05,Busan,North America,ro-ro,3.28,33.42,3459.31,2.47,18461,73.41
2024-12-29,Durban,Europe,ro-ro,4.81,54.28,2404.74,0.8,29069,64.1
2017-02-19,Santos,Africa,ro-ro,5.34,8.13,2433.47,2.81,18661,76.88
2023-04-30,Durban,Africa,bulk,2.36,41.98,2129.71,2.38,13687,72.69
2019-02-17,Manzanillo,Asia,tanker,3.22,29.18,2648.87,3.26,18398,74.81
2015-10-18,Savannah,Europe,tanker,2.0,21.22,1902.69,3.01,17530,79.63
2015-02-08,Manzanillo,Middle East,bulk,1.4,22.78,3467.63,2.27,16138,80.37
2021-09-19,Ningbo,Europe,ro-ro,4.39,54.29,2172.62,2.87,34937,64.93
2017-09-03,Felixstowe,North America,bulk,5.25,46.18,2060.83,1.61,20169,65.65
2019-08-04,Busan,South America,container,3.45,12.54,1667.4,2.6,10141,79.34
2016-01-17,Savannah,Africa,tanker,4.35,8.32,703.77,2.13,9248,78.8
2023-11-12,Los Angeles,South America,container,5.78,27.65,847.24,1.57,21090,70.14
2024-12-15,Busan,South America,container,3.56,38.41,3434.27,1.62,17641,71.36
2020-09-06,Ningbo,South America,bulk,6.85,23.87,2718.56,2.04,14890,69.14
2015-04-26,Valencia,Asia,bulk,1.66,21.12,2039.98,2.01,23419,80.34
2022-11-27,Tanjung Priok,Africa,ro-ro,3.99,38.62,2101.4,2.32,24932,70.43
2022-05-15,Ningbo,South America,ro-ro,1.13,38.89,2144.54,3.88,17312,76.07
2016-10-02,Manzanillo,Asia,bulk,2.34,30.42,2283.12,1.74,21873,76.19
2022-03-06,Colombo,Middle East,bulk,2.89,62.26,2152.48,1.87,15792,65.54
2017-11-19,Singapore,South America,container,4.61,35.94,1766.08,2.2,25802,70.0
2020-10-11,Los Angeles,South America,tanker,2.73,11.93,1619.32,2.66,10433,80.96
2018-10-28,Rotterdam,Europe,container,2.91,26.32,1465.11,3.03,21014,76.28
2018-08-19,Hamburg,Asia,bulk,6.78,43.43,1650.47,2.74,19689,63.41
2023-06-11,Jebel Ali,South America,container,0.2,27.1,2496.61,1.72,9211,81.47
2023-01-01,Tanjung Priok,Africa,container,5.99,23.83,2273.81,1.95,15176,70.87
2024-04-14,Houston,Middle East,container,0.29,15.69,2918.15,2.36,20559,84.71
2023-12-24,Felixstowe,North America,ro-ro,3.3,10.02,3139.2,2.76,9902,80.39
2018-06-03,Antwerp,Asia,bulk,4.96,28.61,2024.97,1.4,16145,71.5
2019-04-28,Singapore,Africa,tanker,3.88,10.69,2278.88,2.14,8882,79.03
2019-10-13,Manzanillo,Europe,container,2.38,43.5,1559.13,3.22,19659,72.19
2020-08-02,Los Angeles,Asia,ro-ro,2.44,32.9,2268.96,2.37,27857,75.25
2017-04-23,Houston,Africa,ro-ro,7.32,39.34,1989.96,1.41,10352,63.56
2021-09-12,Los Angeles,South America,bulk,3.26,23.4,2473.7,0.8,19621,76.46
2022-12-18,Colombo,Asia,bulk,2.95,44.98,1299.9,1.28,15283,70.61
2023-07-09,Shanghai,North America,ro-ro,4.03,5.56,1333.9,1.11,20662,80.27
2022-06-05,Busan,Middle East,container,7.15,48.07,2464.82,0.8,26204,61.28
2019-03-31,Los Angeles,South America,ro-ro,5.94,37.78,2197.22,2.0,26812,66.79
2023-05-14,Savannah,Africa,bulk,3.87,34.46,2660.61,2.76,20142,71.92
2018-09-23,Manzanillo,Asia,tanker,5.08,32.63,2601.55,2.37,22690,70.05
2017-05-14,Shanghai,Europe,tanker,4.35,23.49,2523.94,2.59,8324,74.25
2022-10-30,Durban,Europe,bulk,0.87,30.56,1269.48,2.28,13741,79.09
2021-02-07,Manzanillo,Asia,container,6.47,65.03,3119.6,2.87,16141,57.55
2015-08-02,Rotterdam,Middle East,bulk,5.85,34.17,2057.64,2.19,13945,68.05
2015-01-11,Los Angeles,Africa,ro-ro,4.52,31.74,2484.37,2.38,21432,71.44
2022-09-04,Jebel Ali,North America,container,2.95,21.16,2286.21,3.13,21470,77.75
2017-04-16,Jebel Ali,South America,bulk,3.41,6.36,2193.01,2.53,17138,81.27
2016-06-19,New York/New Jersey,Africa,bulk,2.76,10.09,1881.46,2.92,17785,81.45
2021-07-25,Los Angeles,North America,container,2.52,20.44,3194.33,2.31,14720,78.83
2022-05-15,Manzanillo,North America,tanker,4.08,8.16,1740.63,2.43,7357,79.39
2016-07-31,Ningbo,Africa,container,2.77,23.68,1872.81,3.17,19456,77.36
2021-04-25,Long Beach,Middle East,ro-ro,2.16,16.57,2176.27,2.17,18713,80.71
2018-06-24,Manzanillo,Europe,ro-ro,3.58,17.48,2779.01,2.19,17611,77.6
2023-01-29,Houston,North America,tanker,3.74,50.05,2390.32,1.35,18492,67.5
2019-04-28,Shanghai,Asia,container,3.92,29.7,2118.83,1.97,19806,73.25
2024-09-22,Valencia,Middle East,tanker,1.67,28.81,1215.69,2.6,18481,78.02
2022-09-04,Rotterdam,North America,ro-ro,5.8,6.56,2313.34,3.27,9489,76.43
2017-10-01,Jebel Ali,Middle East,bulk,1.77,32.95,1612.82,3.35,28722,76.57
2017-09-10,Busan,North America,container,5.73,30.5,1880.52,2.89,13865,69.39
2024-08-25,Santos,Middle East,container,3.81,32.2,2665.07,2.26,26955,72.72
2018-02-25,Colombo,Africa,container,0.32,32.06,3635.6,2.95,13419,79.74
2020-03-01,Los Angeles,Middle East,tanker,0.2,8.93,1473.13,2.9,12130,86.92
2016-04-24,Antwerp,Europe,bulk,2.63,27.06,2058.44,2.95,20689,76.62
2023-11-26,Hamburg,North America,bulk,3.54,21.82,3310.39,3.1,21326,76.37
