date,R01_rate_usd_mt,R02_rate_usd_mt,R03_rate_usd_mt,R04_rate_usd_mt,R05_rate_usd_mt,R06_rate_usd_mt,R07_rate_usd_mt,R08_rate_usd_mt,R09_rate_usd_mt,R10_rate_usd_mt,R11_rate_usd_mt,R12_rate_usd_mt,R13_rate_usd_mt,R14_rate_usd_mt,R15_rate_usd_mt,R16_rate_usd_mt,R17_rate_usd_mt,R18_rate_usd_mt,R19_rate_usd_mt,R20_rate_usd_mt
2026-06-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-06-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-01,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-02,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-03,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-04,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-05,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-07,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-08,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-09,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-10,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-11,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-12,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-13,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-07-31,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-01,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-02,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-03,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-04,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-05,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-07,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-08,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-09,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-10,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-11,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-12,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-13,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2026-08-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
